"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_BBBspread","obs_longinflation","obs_longrate","obs_tfp","obs_gdi","obs_AAAspread","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1959-09-30",-0.5928941049433645,NaN,0.1766022298600789,0.4110586190384069,0.6532290375282912,0.8925,0.8492100698660021,0.5474538780011695,0.22999999999999998,NaN,NaN,-1.2431076060744315,-1.2219510318125737,0.0674999999999999,NaN,NaN,NaN,NaN,NaN,NaN
"1959-12-31",0.020183814860508242,NaN,0.5725723000939209,0.3863569088217389,0.5708864220320464,0.9975,-0.10556727352235562,-1.723630919843222,0.25749999999999984,NaN,NaN,-0.28732661186745445,0.3257061527345062,0.08250000000000002,NaN,NaN,NaN,NaN,NaN,NaN
"1960-03-31",2.0396041783239394,NaN,1.9296258904163421,0.20123623292418458,0.32317407076414284,0.9825,0.5060759049788199,2.8878784671911517,0.25749999999999984,NaN,NaN,2.8854675057796046,2.0405782220418,0.0674999999999999,NaN,NaN,NaN,NaN,NaN,NaN
"1960-06-30",-0.8402077402476449,NaN,0.280586329160204,0.3612078576803679,0.3831103211723974,0.925,1.0601143237444433,-2.3845945938831603,0.27249999999999996,NaN,NaN,-2.9317131827099554,-0.5090004515004187,0.07250000000000001,NaN,NaN,NaN,NaN,NaN,NaN
"1960-09-30",-0.21226949567809683,NaN,0.14919483519015841,0.4511071175973047,0.4037281152343919,0.735,-0.8485696295245315,-2.9872586647104793,0.3074999999999999,NaN,NaN,-0.8483798493766218,-0.4700346032876279,0.10999999999999988,NaN,NaN,NaN,NaN,NaN,NaN
"1960-12-31",-1.7171288157993514,NaN,-0.013621801523400201,0.44908127657485863,0.33061524494826244,0.575,-0.24583959471404793,-1.1817189911459303,0.29249999999999987,NaN,NaN,-1.6635972406809698,-1.0539334512330134,0.09750000000000003,NaN,NaN,NaN,NaN,NaN,NaN
"1961-03-31",0.4037156018442456,NaN,0.764205823707842,0.11337226995191685,0.1703905653127613,0.4975,-0.3001897506059725,-1.5857967664834827,0.3024999999999999,NaN,NaN,0.2349534839567116,-0.03997415597600806,0.10499999999999987,NaN,NaN,NaN,NaN,NaN,NaN
"1961-06-30",1.5093084964862502,NaN,1.1716175210914948,0.20940045570028154,0.32896570047262763,0.4325,0.8766703581730484,1.140306232330457,0.3024999999999999,NaN,NaN,3.4016201506233785,1.3428415406337102,0.11750000000000005,NaN,NaN,NaN,NaN,NaN,NaN
"1961-09-30",1.33235043593527,NaN,0.5294554662943374,0.2202457476502495,0.44239401461467764,0.42,0.2920552753917116,1.81439073118983,0.2775000000000001,NaN,NaN,0.9259086822501926,1.2602863438705647,0.1100000000000001,NaN,NaN,NaN,NaN,NaN,NaN
"1961-12-31",1.7269304351343884,NaN,0.48355827637318605,0.23664649312902242,0.25036751770981525,0.6,1.4739816043867204,2.4336014815658613,0.27,NaN,NaN,1.330320446956075,2.0697551458791486,0.09499999999999997,NaN,NaN,NaN,NaN,NaN,NaN
"1962-03-31",1.4374277391216994,NaN,1.0847501079549127,0.505221687642532,0.37437986268491485,0.615,0.6284807851575369,1.1761577135831813,0.24249999999999994,NaN,NaN,0.20164397636783965,0.8246709158528764,0.08000000000000007,NaN,NaN,NaN,NaN,NaN,NaN
"1962-06-30",0.590999897470379,NaN,0.3830522510566703,0.2739957539356297,0.3837738825548609,0.6525,0.9187898409715345,2.244475408277413,0.26749999999999996,NaN,NaN,0.10605574107372201,0.6273692566278521,0.08999999999999997,NaN,NaN,NaN,NaN,NaN,NaN
